UID	row_clusters-flat	Cell27-B7	Cell12-F3	Cell4-H1	Cell75-E7	Cell45-B12	Cell54-A2	Cell96-A12	Cell19-E5	Cell69-D5	Cell31-G7	Cell52-G1	Cell33-B8	Cell83-B9	Cell40-G10	Cell36-H8	Cell7-F2	Cell94-C11	Cell35-E8	Cell16-F4	Cell39-C10	Cell18-A5	Cell23-B6	Cell53-H1	Cell32-H7	Cell2-D1	Cell64-E4	Cell82-F8	Cell6-E2	Cell37-D9	Cell55-D2	Cell22-A6	Cell44-A12	Cell20-F5	Cell3-F1	Cell15-D4	Cell46-D12	Cell14-B4	Cell10-B3	Cell88-B10	Cell1-A1	Cell26-A7	Cell74-D7	Cell93-B11	Cell47-F12	Cell29-E7	Cell56-E2	Cell51-E1	Cell61-H3	Cell65-F4	Cell25-E6	Cell48-H12	Cell66-A5	Cell77-G7	Cell91-E10	Cell17-G4	Cell60-G3	Cell71-E6	Cell59-E3	Cell38-E9	Cell28-D7	Cell81-E8	Cell68-C5	Cell70-E5	Cell8-G2	Cell76-F7	Cell42-F11	Cell11-E3	Cell62-A4	Cell21-H5	Cell80-C8	Cell5-B2	Cell43-G11	Cell9-H2	Cell57-H2	Cell85-G9	Cell89-C10	Cell87-A10	Cell34-C8	Cell24-D6	Cell41-E11	Cell63-D4	Cell67-B5	Cell78-H7	Cell58-D3	Cell30-F7	Cell13-H3	Cell86-H9	Cell79-B8	Cell92-A11	Cell50-B1	Cell72-G6	Cell95-G11	Cell49-A1	Cell84-F9	Cell90-D10	Cell73-B7
Cbfa2t3	7	6.058316496	6.853995647	6.492654371	7.101818134	6.074462621	5.554588852	2.893362211	1.521050737	5.125568452	7.04220656	8.615335367	4.913128768	1.464668267	4.464014725	6.758489739	0.0	6.358079723	0.310340121	0.0	5.512226887	6.282995721	3.423578171	4.495055528	3.587364991	5.326249701	3.030336078	6.211790976	1.963474124	5.251719093	5.389910925	4.946262984	4.516015147	3.894332742	5.527320608	5.426264755	4.895787316	3.642701572	0.555816155	6.719046504	7.375908263	5.341985747	7.030998118	7.577277753	7.423830251	5.783194703	7.158963061	5.330199833	9.308179733	5.755688777	6.705148528	6.75033852	8.240648248	5.966245873	7.544964433	8.689543783	5.420886575	7.554281863	6.616622355	2.039138394	7.916536357	7.610951	1.748461233	7.574858391	8.001295589	5.439623138	5.835671479	6.838069346	4.185073638	6.145881211	7.808835501	6.078951341	7.854432081	5.943686952	6.775313975	7.049957428	6.484460413	1.350497247	5.887768949	5.537917249	6.097821455	2.137503524	4.08491466	4.711494907	1.056583528	1.560714954	5.473786912	5.322649262	4.186659017	0.0	0.137503524	0.150559677	0.070389328	0.250961574	0.097610797	0.084064265	7.20261362
Tmem176b	7	9.955737077	9.755071167	10.28497443	11.09552889	9.636461493	8.420128658	8.230452819	10.19764673	10.9297836	10.75383515	11.05433298	9.224387628	9.130081431	11.2026932	9.157523787	9.524228265	11.16459272	7.70286529	0.632268215	9.778767092	7.743084056	9.470109752	7.681097826	10.20381292	7.323099809	9.819412726	9.378685014	9.498749501	10.6476383	9.608846196	8.796331688	9.1959381	7.92243574	10.18621331	4.845490051	8.695367507	5.714520291	10.94176657	6.224194664	10.27029533	9.751108842	0.0	1.070389328	0.704871964	0.82374936	0.790772038	1.996388746	0.0	0.0	0.0	0.0	0.0	0.0	1.117695043	0.0	0.0	0.0	0.0	0.0	0.0	1.117695043	1.952333566	0.0	1.028569152	0.0	0.0	0.0	0.925999419	0.0	0.731183242	0.0	1.077242999	0.0	0.0	0.0	1.028569152	4.821710215	9.608199368	10.02494571	11.1551218	9.652773285	9.549803917	7.86071455	7.581878452	9.655244481	0.632268215	0.0	0.879705766	0.0	0.545968369	0.963474124	0.956056652	0.0	0.0	0.0	2.805292456
Abcg1	7	5.931210275	8.341674481	8.249303113	7.095818956	0.422233001	4.836429131	5.888499736	6.227278994	6.664909442	9.827580884	8.9185055	8.119667427	8.842664622	8.410917687	9.265052391	8.369728197	8.687760584	5.415488271	0.111031312	6.659639187	8.694601653	8.394848505	7.971830915	5.598424761	4.299391206	7.401050159	7.617871474	6.936166778	6.329123596	7.0721058	7.364309782	6.706806799	6.545968369	4.864928972	6.350850805	8.406332578	8.3323499	8.547974148	5.627606838	8.749500747	9.546547246	0.0	0.722466024	7.687760584	8.202221796	0.150559677	7.268752512	8.356628032	0.495695163	0.35614381	0.0	7.847182656	8.960262637	10.4583656	0.263034406	7.947490835	0.378511623	7.605627669	0.176322773	7.585938995	1.464668267	1.163498732	0.0	0.214124805	0.454175893	6.424250286	0.475084883	0.176322773	7.284569655	0.137503524	0.150559677	4.831370588	0.176322773	0.0	7.727103604	0.0	0.367371066	4.085764554	6.481557281	0.0	9.046141782	7.822156524	0.124328135	0.773996325	6.689578726	7.415065677	0.0	6.700578432	5.758356483	5.880440648	1.220329955	0.097610797	5.160678213	7.476543706	1.007195501	0.948600847
Myct1	7	6.72628629	0.0	0.0	7.208575784	6.72205611	0.0	0.0	0.0	0.0	5.265286858	8.201633861	0.0	0.0	7.464913269	0.0	7.297466574	0.0	0.22650853	0.0	0.0	0.0	6.813396421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.796493929	0.0	0.0	3.201633861	0.0	0.286881148	6.700300991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.344828497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22650853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201633861	0.0	0.0	0.0	0.0	0.0
Tsc22d1	7	8.933985654	6.619119511	8.47634118	0.0	0.0	6.354557947	9.198739689	6.084064265	0.0	8.723183095	9.130004184	7.453517579	6.718087584	9.003967586	6.156234798	7.529352463	4.985955755	4.219555769	8.590399918	9.465974465	0.0	0.0	3.200064862	7.206428335	3.22342255	6.660067223	0.0	0.176322773	7.212472066	6.988571084	0.0	0.0	7.582631267	8.975876621	6.409560655	0.0	8.774852935	0.0	0.0	9.296595063	9.290617925	0.0	0.0	0.0	0.0	0.516015147	0.0	0.0	0.855989697	0.641546029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.317141235	0.0	4.679761574	0.0	0.0	0.485426827	3.140778656	0.0	0.0	0.0	0.0	0.0	0.0	0.765534746	0.0	0.0	7.429532279	0.0	0.839959587	8.33136485	0.0	1.669026766	0.0	0.0	0.0	0.0	0.40053793	0.432959407	0.0	0.0	0.0	0.0	0.0	0.0	3.077242999	0.0
Msi2	7	6.907251224	2.22650853	2.914564523	5.776893569	7.020257716	5.671859468	0.495695163	3.363171077	0.0	6.554435365	4.906409617	4.29351763	6.205548911	0.163498732	6.450056494	5.13627343	5.272023189	4.22650853	2.687060688	6.39694722	0.0	0.910732662	5.596935142	2.084064265	5.13093087	0.163498732	3.806324057	3.689299161	4.279471296	2.364572432	2.843983844	5.054414388	5.18705509	5.106850796	5.520422249	4.675251386	5.083213368	0.0	6.379031732	1.627606838	5.635173947	0.0	0.201633861	0.111031312	1.09085343	0.0	0.0	0.0	0.0	0.163498732	0.150559677	0.0	0.263034406	0.214124805	0.23878686	0.214124805	0.0	0.0	0.0	0.0	3.422233001	0.632268215	0.0	0.0	0.214124805	3.901108243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.970623614	0.0	0.0	3.572889668	0.0	8.44145028	0.0	4.100136671	1.207892852	0.713695815	3.372952098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gpr133	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.959770155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.077242999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmem40	7	0.0	0.0	0.0	0.0	0.0	5.297925053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.793895883	0.713695815	0.731183242	0.0	6.798180154	0.0	7.602142091	5.259272487	9.068106476	0.82374936	0.0	6.501279899	0.0	0.0	0.86393845	0.0	5.820434284	6.10706011	0.0	0.0	6.426600226	0.855989697	0.0	6.804776378	3.294253136	6.565901767	7.456724026	7.74348804	0.0	0.0	0.839959587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.084064265	0.0	0.0	0.0	1.195347598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.124328135	0.0	0.0	6.142413438	3.860962798	6.994466585	7.550900665	8.219894527	6.116031993	9.480729625	7.557655155	0.0	0.0	3.74092756	0.0	0.0	0.0	0.0
Fhl1	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.087250665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tbxas1	7	9.327575098	0.0	0.0	0.97819563	9.138937309	0.0	0.0	0.555816155	0.0	9.661297119	6.010108453	0.0	0.0	8.891631833	6.773600795	5.48703608	3.825785627	5.838951767	0.0	0.0	0.0	5.545041683	5.959538341	0.286881148	0.0	4.071247819	4.879705766	7.631177056	3.477677328	3.464668267	0.0	0.389566812	2.941106311	0.344828497	0.0	0.0	4.358255587	5.721099189	0.0	0.0	1.269033146	0.0	0.0	0.0	3.456806149	3.939226578	0.0	0.0	0.722466024	6.447579197	6.047887329	0.0	0.0	8.996953601	6.928014936	0.0	0.0	0.613531653	0.0	0.0	0.0	0.0	0.0	0.0	6.247547807	4.788685711	6.538072503	0.0	7.384999545	0.0	0.0	8.531810306	8.128973835	0.650764559	0.0	3.646162657	0.0	3.514753498	8.625124342	1.333423734	0.0	0.0	1.070389328	0.0	4.362469889	2.989139007	7.674333529	0.0	0.0	0.0	0.0	0.0	0.333423734	3.690417096	0.0	1.970853654
Plxnc1	7	0.0	0.0	0.0	0.0	0.0	0.0	3.547203025	0.0	0.0	0.176322773	0.0	0.0	0.0	0.0	0.0	0.0	5.849498932	6.204375511	1.137503524	4.836429131	0.0	0.0	0.0	0.847996907	1.372952098	0.0	1.049630768	0.0	0.0	0.0	0.0	5.309976492	0.0	0.0	6.208478242	0.0	0.0	0.0	2.269033146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.760220946	0.0	0.0	0.0	0.263034406	0.0	0.0	0.189033824	0.0	0.0	0.0	1.526068812	0.0	0.0	4.804260116	0.0	0.0	0.0	0.0	1.584962501	0.0	0.0	0.0	0.0	0.799087306	1.464668267	0.0	0.201633861	0.0	0.0	0.163498732	0.0	2.201633861	0.0	3.919340082	2.731183242	4.972692654	2.577730931	1.3950628	0.0	0.0	3.589763487	2.99095486	0.0	0.0	6.569551851	0.0	8.170826404	0.0	0.0
Tal1	7	5.573495715	0.0	4.044394119	0.0	6.844360543	6.248496886	3.847996907	0.0	0.0	3.177917792	0.0	0.0	0.0	0.0	0.22650853	0.22650853	0.0	6.176322773	0.0	0.0	0.0	0.0	0.0	5.087462841	0.0	0.0	2.049630768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201633861	0.298658316	0.0	0.0	6.871350841	3.270528942	0.0	0.0	0.176322773	0.0	0.0	0.333423734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.367371066	0.0	0.0	0.298658316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23878686	0.0	0.0	0.0	5.783980414	0.0	0.0	4.754353072	0.0	3.527320608	0.0	0.0	1.782408565	0.0	0.0	2.080657663	0.0	0.0	0.137503524	0.0	0.0	0.0	0.0	0.0
Mllt3	7	2.448900951	0.0	0.0	0.0	0.0	0.0	0.250961574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124328135	0.0	7.593428474	0.22650853	6.568032105	0.0	7.101187815	0.0	0.137503524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111031312	0.0	0.0	4.375734539	0.0	0.575312331	0.0	6.227664073	0.0	4.83491343	0.0	0.189033824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.404630684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.22342255	2.22342255	5.867402306	5.189429246	2.931683057	3.420886575	0.0	0.0	0.0	0.0	0.0	1.831877241	0.163498732	0.0	0.0	1.304511042	0.0	0.0	0.310340121	0.0	0.0	0.0	0.0	2.776103988	0.124328135	0.0	0.0	0.0	0.0	0.0
Gng11	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.526303606	0.0	0.0	0.0	4.676944359	0.0	0.0	0.0	8.206330648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lmo2	7	5.586164246	9.568811175	4.792334806	4.326249701	5.645298164	7.183585761	5.472162804	0.0	5.998421189	7.56422572	7.566586861	7.059182199	5.275007047	1.669026766	4.950468414	1.589763487	5.168722254	8.240743639	0.0	8.82534044	8.77705801	8.365666295	6.919340082	7.04701482	6.766992617	8.982594355	5.661920579	4.752213368	6.579994693	6.601102203	6.783456654	6.636334602	5.579542225	6.255878353	7.093074182	0.565597176	7.792595103	5.074248523	7.356672044	7.848247353	5.811984719	0.0	2.746312766	0.86393845	0.0	0.0	1.389566812	8.03562391	2.17951105	5.485104761	0.0	2.070389328	0.0	0.0	0.0	0.0	4.755421735	4.885086225	0.0	4.275007047	0.0	5.607330314	4.967629753	0.0	0.0	4.63343121	0.0	6.445594291	0.0	5.398145117	5.291677223	0.0	0.0	0.82374936	0.0	8.093496795	6.922911406	5.792595103	7.405566974	2.350497247	8.014187891	8.201878863	6.702657543	7.026246773	6.288543133	2.680324357	6.011674533	4.904484098	4.238022518	6.77925972	0.687060688	4.228049048	0.0	5.472162804	0.0	2.304511042
Tgtp2	7	5.774259951	7.742343124	6.780835002	6.64038956	0.0	9.080337882	6.650764559	7.925643447	0.687060688	7.232756677	7.821391338	8.726626893	5.488322191	8.899689233	8.289603955	10.04282215	7.856176498	5.40599236	0.0	8.677719642	4.302319051	4.262282806	0.0	0.0	6.775577361	8.844768523	4.939696741	7.901168595	5.163096138	6.510012465	2.472487771	7.23256483	6.721509375	7.524815928	0.0	0.0	8.382753701	6.574555686	6.04592344	0.0	8.200457271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.422233001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.759921463	0.0	0.0	10.63793803	0.0	4.148934105	6.988002938	5.255500733	5.638653116	1.021479727	0.0	0.0	0.545968369	0.475084883	0.871843649	0.0	7.347931354	0.0	7.209745774	0.0	0.0	0.0	0.0	0.0	0.0	2.799087306
Csgalnact1	7	0.0	0.0	0.0	1.803227036	0.0	0.0	6.436128517	0.0	0.0	6.99424028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.555816155	0.0	0.0	0.0	0.0	4.666756592	0.0	0.0	0.0	0.0	0.201633861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.432959407	0.0	0.0	0.0	0.0	0.0	0.0	0.35614381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.298658316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.039577103	0.0	0.176322773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ube2l6	7	0.0	0.0	3.604071324	2.22342255	0.0	5.720552092	0.790772038	1.641546029	0.0	0.0	0.0	7.763079546	8.144709221	9.069879357	0.0	0.0	9.105646653	6.841092545	0.0	0.0	0.815575429	1.182692298	0.526068812	0.0	7.436128517	0.0	5.01346226	1.752748591	2.275007047	0.0	0.0	0.0	1.929790998	0.0	1.516015147	0.0	0.0	0.0	5.191799501	2.750606505	2.541019153	1.627606838	0.0	0.545968369	0.0	0.613531653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13422094	0.0	0.0	9.255547941	0.0	0.0	0.0	0.0	10.50896338	0.0	0.0	0.0	0.0	0.0	0.722466024	0.0	0.0	0.0	0.0	0.0	9.892087397	0.839959587	6.458119481	0.0	0.0	7.333423734	1.713695815	4.189033824	2.641546029	0.0	6.057450272	0.0	2.724650272	6.275565835	0.516015147	1.937344392	8.30487605	2.528571319	9.759688488	0.0	0.910732662	0.871843649	3.820689561
Ptplad2	7	8.093496795	0.0	7.508190931	0.0	0.0	0.0	6.949885059	0.0	3.812498225	7.844611621	0.0	0.0	0.0	9.780539767	4.816599707	0.0	5.294253136	0.0	0.0	0.0	0.0	0.0	0.0	4.801158656	0.0	0.485426827	0.0	0.0	0.0	0.0	0.0	0.367371066	0.0	0.0	0.0	0.0	6.542103246	0.0	0.0	6.571525131	7.309794644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.799087306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.550900665	0.0	0.0	0.0	4.011674533	0.0	0.622930351	0.0	0.0	0.0	0.0	0.0	0.0	0.275007047	0.0	0.0	2.269033146	0.0	5.808127587
Pbx1	7	3.454175893	0.941106311	3.518535139	0.176322773	2.253989266	2.153805336	0.310340121	5.929080835	4.46727948	3.658782734	0.0	0.0	3.378511623	2.845991771	3.117695043	1.879705766	0.111031312	8.420802382	0.0	2.867896464	5.860217925	0.0	4.502075956	0.298658316	0.0	3.642701572	0.0	0.0	6.121015401	0.799087306	0.0	5.65621032	0.0	4.802193217	0.970853654	2.6622055	6.931328485	0.124328135	0.0	3.460742564	0.0	0.310340121	6.157245867	2.046141782	0.250961574	2.40599236	7.934988202	7.094763892	2.192194165	0.0	3.249445341	1.427606173	7.969875731	0.0	3.685940148	0.0	5.835166157	5.705977902	0.0	0.0	0.0	0.0	1.952333566	0.0	0.0	6.50255338	3.544732656	0.0	1.070389328	6.691115365	2.046141782	0.321928095	0.0	0.0	0.485426827	0.0	0.0	0.0	2.253989266	0.0	1.580145484	0.084064265	4.864928972	0.0	0.0	0.0	0.0	0.0	0.704871964	5.74899785	0.0	0.150559677	6.56163163	1.459431619	0.189033824	7.303415463
Gucy1a3	7	0.0	0.0	0.214124805	5.8928767	0.0	0.0	3.72900887	0.0	0.0	7.956811732	0.0	0.0	3.155425432	0.0	0.0	5.760220946	7.304511042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163498732	0.0	0.0	0.0	6.588714636	0.0	0.0	0.0	0.0	7.497851837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.298658316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Serpina3g	7	9.738193616	11.50621335	11.23659426	9.920203963	0.613531653	10.53351468	10.89033269	1.23878686	12.53019416	11.57059101	0.807354922	8.246598103	9.849076645	7.819795895	9.694497187	9.616236379	9.679585659	9.587496262	0.0	9.667342213	11.32074415	9.801368861	3.171527106	8.549168576	10.30705277	0.50589093	9.811149882	11.43394007	9.998054432	6.996275749	10.12825215	9.59853642	9.506406766	9.308976042	9.243483439	7.535042038	9.448839021	10.35942014	10.71446019	11.84169407	10.36000206	0.5360529	0.59454855	0.0	1.056583528	0.748461233	0.0	0.464668267	1.182692298	0.526068812	0.464668267	1.10433666	0.0	0.632268215	1.189033824	1.673556424	0.0	0.59454855	0.50589093	0.516015147	0.632268215	2.757023247	0.97819563	0.97819563	1.726831217	0.704871964	1.15704371	8.242269039	0.0	0.687060688	4.350497247	1.350497247	0.485426827	1.070389328	1.570462931	3.142413438	0.0	7.6387979	7.077029314	2.443606651	0.871843649	5.182295025	8.808578118	0.641546029	6.194165869	0.604071324	0.839959587	0.0	1.03562391	0.713695815	0.0	0.526068812	0.333423734	0.35614381	0.344828497	0.0
Mmrn1	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.64385619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmem181c-ps	7	4.733354341	4.06436554	3.723558561	4.214124805	3.357552005	3.237257771	2.601696516	4.789207575	5.194165869	3.424922088	3.812498225	1.97819563	0.918386234	0.485426827	4.3305584	3.638073837	3.704871964	1.560714954	0.765534746	3.849999259	5.146492307	5.183883459	2.10433666	1.794935663	1.422233001	4.59454855	2.87774425	0.35614381	3.161887682	4.515384461	4.549669171	4.331991778	1.599317794	1.59454855	2.283921772	2.060047384	4.699329526	2.843983844	2.765534746	5.339850003	6.054848477	3.019701914	5.00270252	1.269033146	5.533874777	0.40053793	0.344828497	3.498250868	0.0	0.5360529	2.438292852	0.0	4.645586386	3.491853096	2.891419187	3.538538164	1.084064265	2.847996907	0.0	6.653346693	4.029452886	0.0	4.257764969	5.056149961	1.372952098	4.614120869	4.059182199	0.275007047	0.0	4.387500406	3.621758857	2.480265122	3.028569152	0.831877241	5.066950244	5.396433531	4.691534165	2.675815931	4.027684877	5.012568674	2.807354922	1.944858446	0.0	2.786596362	3.469885976	4.209453366	4.212569339	0.722466024	2.114367025	2.655351829	3.708187236	0.0	3.761285273	0.176322773	1.23878686	1.232660757
Hlf	7	0.0	0.0	1.292781749	5.260778432	0.0	3.854993017	3.161887682	0.0	0.0	0.0	0.321928095	5.897240426	0.0	0.0	0.0	0.0	2.22650853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.280956314	0.0	0.0	0.0	0.0	2.189033824	2.952333566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.275007047	0.189033824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.906890596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23878686	0.0	0.0	0.0	0.0	2.107687869	0.0	0.0	0.0
Mpl	7	0.0	0.0	0.0	6.386983342	9.542683675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.270528942	4.187451054	8.178664851	0.0	0.0	0.0	2.451540833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.799087306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adamtsl5	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Il7	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.076815597	0.0	0.0	0.0	8.164052115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
